Index,X,Y,OBJECTID,Geocode_Address,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Statute_Category,Statute_Description,Statute_CrimeCategory,Weapon_Description,Larceny_Type,Location_Type,Latitude,Longitude
7015,-77.564687474317,43.1589161954254,60963,"1801 E Main St, Rochester, NY, 14609",2016,10,1430,2016-10-24T14:30:00.000Z,2016,10,1530,2016-10-24T15:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1590839,-77.5627976
7016,-77.564687474317,43.1589161954254,60964,"1801 E Main St, Rochester, NY, 14609",2016,9,1520,2016-09-29T15:20:00.000Z,2016,9,1530,2016-09-29T15:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1590839,-77.5627976
7017,-77.564687474317,43.1589161954254,60965,"1801 E Main St, Rochester, NY, 14609",2016,9,1210,2016-09-29T12:10:00.000Z,2016,9,1210,2016-09-29T12:10:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1590839,-77.5627976
7018,-77.564687474317,43.1589161954254,60966,"1801 E Main St, Rochester, NY, 14609",2016,9,950,2016-09-26T09:50:00.000Z,2016,9,1102,2016-09-26T11:02:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1590839,-77.5627976
7019,-77.564687474317,43.1589161954254,60967,"1801 E Main St, Rochester, NY, 14609",2016,5,930,2016-05-06T09:30:00.000Z,2016,5,940,2016-05-06T09:40:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1590839,-77.5627976
7020,-77.564687474317,43.1589161954254,60968,"1801 E Main St, Rochester, NY, 14609",2016,4,805,2016-04-15T08:05:00.000Z,2016,4,916,2016-04-15T09:16:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1590839,-77.5627976
7021,-77.564687474317,43.1589161954254,60973,"1801 E Main St, Rochester, NY, 14609",2016,9,1630,2016-09-06T16:30:00.000Z,2016,9,900,2016-09-07T09:00:00.000Z,M,Petit Larceny as a Crime of Public Corruption               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1590839,-77.5627976
7022,-77.6445264720575,43.126083195544396,60996,"195 Genesee Park Blvd, Rochester, NY, 14619",2016,9,443,2016-09-30T04:43:00.000Z,2016,9,443,2016-09-30T04:43:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Single Family Home,43.126091,-77.6445069
7023,-77.64646592069892,43.155318481042606,60999,"786 Maple St, Rochester, NY, 14611",2016,6,1300,2016-06-25T13:00:00.000Z,2016,6,1300,2016-06-25T13:00:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Multiple Dwelling,43.155437,-77.646406
7024,-77.58725726709959,43.155876430857894,61006,"35 N Goodman St, Rochester, NY, 14607",2016,3,1400,2016-03-29T14:00:00.000Z,2016,3,1600,2016-03-29T16:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1558627,-77.5873065
7025,-77.6085777299847,43.13147794311111,61045,"171 Reservoir Ave, Rochester, NY, 14620",2016,1,1100,2016-01-02T11:00:00.000Z,2016,1,1200,2016-01-02T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.131391,-77.60854739999999
7026,-77.65598620248909,43.1388610336833,61054,"358 Ravenwood Ave, Rochester, NY, 14619",2016,8,1432,2016-08-10T14:32:00.000Z,2016,8,1432,2016-08-10T14:32:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1387775,-77.6560208
7027,-77.62273082019291,43.1143545861011,61069,"1835 Mount Hope Ave, Rochester, NY, 14620",2016,11,830,2016-11-09T08:30:00.000Z,2016,11,830,2016-11-09T08:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Shoplifting,Gas Station,43.11424340000001,-77.62320559999999
7028,-77.62273082019291,43.1143545861011,61070,"1835 Mount Hope Ave, Rochester, NY, 14620",2016,6,2200,2016-06-27T22:00:00.000Z,2016,6,1100,2016-06-28T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Gas Station,43.11424340000001,-77.62320559999999
7029,-77.62273082019291,43.1143545861011,61071,"1835 Mount Hope Ave, Rochester, NY, 14620",2016,3,337,2016-03-02T03:37:00.000Z,2016,3,349,2016-03-02T03:49:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Gas Station,43.11424340000001,-77.62320559999999
7030,-77.575180618065,43.1487450761633,61077,"71 Argyle St, Rochester, NY, 14607",2016,10,900,2016-10-17T09:00:00.000Z,2016,10,1430,2016-10-17T14:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.148765,-77.57515099999999
7031,-77.61526917189491,43.1443293799715,61080,"17 Riverferry Way, Rochester, NY, 14608",2016,9,2000,2016-09-30T20:00:00.000Z,2016,10,710,2016-10-01T07:10:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Residential Facility,43.1444481,-77.6150597
7032,-77.62881895815609,43.143233940823706,61096,"584 Jefferson Ave, Rochester, NY, 14608",2016,10,2010,2016-10-22T20:10:00.000Z,2016,10,2010,2016-10-22T20:10:00.000Z,F,Robbery 1st: Use/Threatens Use of Dangerous Instrument      ,3,Firearm,* No Larceny Type Specified *,Street,43.1432413,-77.628873
7033,-77.6091623429856,43.1558126938748,61132,"123 E Main St, Rochester, NY, 14604",2016,12,930,2016-12-05T09:30:00.000Z,2016,12,945,2016-12-05T09:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Public Access Building,43.1558791,-77.609055
7034,-77.6091623429856,43.1558126938748,61133,"123 E Main St, Rochester, NY, 14604",2016,11,2104,2016-11-10T21:04:00.000Z,2016,11,2106,2016-11-10T21:06:00.000Z,F,Robbery 2nd: Aided By Another                               ,3,Personal Weapons,* No Larceny Type Specified *,Street,43.1558791,-77.609055
7035,-77.6091623429856,43.1558126938748,61134,"123 E Main St, Rochester, NY, 14604",2016,9,2000,2016-09-26T20:00:00.000Z,2016,9,1630,2016-09-27T16:30:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,All Other Larcenies,Other Commercial Service Location,43.1558791,-77.609055
7036,-77.6091623429856,43.1558126938748,61135,"123 E Main St, Rochester, NY, 14604",2016,8,1300,2016-08-22T13:00:00.000Z,2016,8,1340,2016-08-22T13:40:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Amusement Center,43.1558791,-77.609055
7037,-77.6091623429856,43.1558126938748,61136,"123 E Main St, Rochester, NY, 14604",2016,7,900,2016-07-15T09:00:00.000Z,2016,7,2130,2016-07-15T21:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1558791,-77.609055
7038,-77.6598112097937,43.160337468616,61155,"483 Mount Read Blvd, Rochester, NY, 14606",2016,9,1030,2016-09-21T10:30:00.000Z,2016,9,1030,2016-09-21T10:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1603326,-77.6598092
7039,-77.6061551372995,43.1702365928426,61161,"86 Vienna St, Rochester, NY, 14605",2016,3,1210,2016-03-21T12:10:00.000Z,2016,3,1305,2016-03-21T13:05:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Business Office,43.170317,-77.60606899999999
7040,-77.6061935814765,43.1810016775165,61167,"17 Ludwig Park, Rochester, NY, 14621",2016,5,2100,2016-05-24T21:00:00.000Z,2016,5,2250,2016-05-24T22:50:00.000Z,F,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1809729,-77.6061527
7041,-77.64460482542971,43.1364512823489,61171,"299 Elmdorf Ave, Rochester, NY, 14619",2016,7,1400,2016-07-15T14:00:00.000Z,2016,7,1530,2016-07-16T15:30:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1364277,-77.6445069
7042,-77.5631221564113,43.1878224830776,61174,"270 Bleacker Rd, Rochester, NY, 14609",2016,10,1133,2016-10-05T11:33:00.000Z,2016,10,1133,2016-10-05T11:33:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1878009,-77.5631286
7043,-77.5631221564113,43.1878224830776,61175,"270 Bleacker Rd, Rochester, NY, 14609",2016,9,1700,2016-09-29T17:00:00.000Z,2016,9,1700,2016-09-29T17:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1878009,-77.5631286
7044,-77.6418473336287,43.1924970299865,61186,"615 Flower City Park, Rochester, NY, 14615",2016,3,1430,2016-03-07T14:30:00.000Z,2016,3,1430,2016-03-07T14:30:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Purse-snatching,Single Family Home,43.1924661,-77.64184449999999
7045,-77.63523654834471,43.1910901803564,61187,"44 Electric Ave, Rochester, NY, 14613",2016,8,2330,2016-08-31T23:30:00.000Z,2016,9,636,2016-09-01T06:36:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.1910547,-77.635244
7046,-77.5872740104011,43.1542542888163,61192,"3 Upton Park, Rochester, NY, 14607",2016,1,650,2016-01-21T06:50:00.000Z,2016,1,650,2016-01-21T06:50:00.000Z,F,Assault 2nd: With Intent To Cause Serious Physical Injury   ,4,Personal Weapons,* No Larceny Type Specified *,Street,43.1541389,-77.58735229999999
7047,-77.5923570857832,43.143728985289705,61239,"78 Amherst St, Rochester, NY, 14607",2016,5,2200,2016-05-12T22:00:00.000Z,2016,5,530,2016-05-13T05:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1437317,-77.5923329
7048,-77.6377045814189,43.138671356341106,61241,"56 Melrose St, Rochester, NY, 14619",2016,12,1126,2016-12-15T11:26:00.000Z,2016,12,1730,2016-12-15T17:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1386739,-77.63775
7049,-77.61099339196551,43.1920787938529,61260,"59 Reliance St, Rochester, NY, 14621",2016,10,400,2016-10-08T04:00:00.000Z,2016,10,800,2016-10-08T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.192051,-77.6109869
7050,-77.61099339196551,43.1920787938529,61261,"59 Reliance St, Rochester, NY, 14621",2016,8,1900,2016-08-26T19:00:00.000Z,2016,8,1130,2016-08-27T11:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.192051,-77.6109869
7051,-77.63864035458009,43.193373572249,61269,"1454 Dewey Ave, Rochester, NY, 14615",2016,7,1900,2016-07-26T19:00:00.000Z,2016,7,1600,2016-07-27T16:00:00.000Z,F,Grand Larceny 4th: Firearms/Rifles/Shotguns                 ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.19339799999999,-77.6387001
7052,-77.5956637562584,43.18204236694199,61286,"1259 North St, Rochester, NY, 14621",2016,5,1130,2016-05-03T11:30:00.000Z,2016,5,1500,2016-05-03T15:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Retail Store,43.1819907,-77.59572279999999
7053,-77.5956637562584,43.18204236694199,61287,"1259 North St, Rochester, NY, 14621",2016,1,1735,2016-01-04T17:35:00.000Z,2016,1,1744,2016-01-04T17:44:00.000Z,F,Robbery 2nd: Displays What Appears To Be a Firearm          ,3,Knife/Cutting Instrument,* No Larceny Type Specified *,Grocery/Supermarket,43.1819907,-77.59572279999999
7054,-77.5679686324916,43.1515405726824,61300,"1290 University Ave, Rochester, NY, 14607",2016,10,130,2016-10-02T01:30:00.000Z,2016,10,200,2016-10-02T02:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Bar,43.1514619,-77.5678653
7055,-77.6338062459959,43.134227488217896,61308,"75 Stratford Park, Rochester, NY, 14611",2016,3,1200,2016-03-26T12:00:00.000Z,2016,3,1900,2016-03-26T19:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1342157,-77.6338375
7056,-77.61123484422392,43.148733457303294,61312,"310 Exchange Blvd, Rochester, NY, 14608",2016,12,55,2016-12-15T00:55:00.000Z,2016,12,55,2016-12-15T00:55:00.000Z,F,Auto Stripping 1st: 3 Or More Vehicles                      ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1491251,-77.6111811
7057,-77.61123484422392,43.148733457303294,61313,"310 Exchange Blvd, Rochester, NY, 14608",2016,8,1630,2016-08-28T16:30:00.000Z,2016,8,1730,2016-08-28T17:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1491251,-77.6111811
7058,-77.6032979766814,43.179325869624606,61324,"146 Berlin St, Rochester, NY, 14621",2016,9,1700,2016-09-10T17:00:00.000Z,2016,9,900,2016-09-11T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1793258,-77.6033199
7059,-77.64705055429509,43.1966192194138,61368,"676 Pullman Ave, Rochester, NY, 14615",2016,2,1200,2016-02-15T12:00:00.000Z,2016,6,1812,2016-06-30T18:12:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Auto Shop,43.1966033,-77.6470231
7060,-77.6243158281727,43.15832031343329,61370,"67 Warehouse St, Rochester, NY, 14608",2016,1,1820,2016-01-07T18:20:00.000Z,2016,1,1820,2016-01-07T18:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Other Building,43.1582559,-77.62450989999999
7061,-77.55296278439059,43.161330920922296,61393,"228 Akron St, Rochester, NY, 14609",2016,10,745,2016-10-25T07:45:00.000Z,2016,10,1700,2016-10-25T17:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1613385,-77.55300810000001
7062,-77.5819425777171,43.1715304375575,61401,"242 Sixth St, Rochester, NY, 14605",2016,2,1630,2016-02-22T16:30:00.000Z,2016,2,2358,2016-02-22T23:58:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.17152,-77.5818445
7063,-77.57526850556559,43.1486243821937,61442,"79 Argyle St, Rochester, NY, 14607",2016,10,1930,2016-10-16T19:30:00.000Z,2016,10,650,2016-10-17T06:50:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1485511,-77.57524049999999
7064,-77.6159260801695,43.1511023691377,61450,"105 Troup St, Rochester, NY, 14608",2016,3,600,2016-03-14T06:00:00.000Z,2016,3,1200,2016-03-14T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.1510723,-77.615888
7065,-77.6127234723864,43.173483779681796,61453,"820 N Clinton Ave, Rochester, NY, 14605",2016,10,2330,2016-10-16T23:30:00.000Z,2016,10,2359,2016-10-16T23:59:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1735139,-77.612404
7066,-77.6170234153967,43.1707447585632,61465,"46 Galusha St, Rochester, NY, 14605",2016,11,1930,2016-11-18T19:30:00.000Z,2016,11,2230,2016-11-18T22:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Single Family Home,43.1706979,-77.6170017
7067,-77.6434089626701,43.17327267787971,61469,"124 Curtis St, Rochester, NY, 14613",2016,10,2332,2016-10-17T23:32:00.000Z,2016,10,2332,2016-10-27T23:32:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1732699,-77.6433722
7068,-77.64255579328741,43.15505472402489,61475,"140 Syke St, Rochester, NY, 14611",2016,8,130,2016-08-30T01:30:00.000Z,2016,8,130,2016-08-30T01:30:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Parking Lot,43.154819,-77.642563
7069,-77.651294482782,43.1815633095073,61485,"777 Driving Park Ave, Rochester, NY, 14613",2016,5,230,2016-05-10T02:30:00.000Z,2016,5,400,2016-05-10T04:00:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,All Other Larcenies,Factory/Mill/Plant,43.1813833,-77.6512858
7070,-77.6538533617006,43.1863195860396,61489,"157 La Grange Ave, Rochester, NY, 14613",2016,10,1408,2016-10-04T14:08:00.000Z,2016,10,2154,2016-10-04T21:54:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Gas Station,43.1865467,-77.6537136
7071,-77.6041635966339,43.141728149268395,61499,"287 Gregory St, Rochester, NY, 14620",2016,8,1730,2016-08-16T17:30:00.000Z,2016,8,830,2016-08-17T08:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1419278,-77.6039483
7072,-77.6041635966339,43.141728149268395,61500,"287 Gregory St, Rochester, NY, 14620",2016,5,500,2016-05-18T05:00:00.000Z,2016,5,500,2016-05-18T05:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1419278,-77.6039483
7073,-77.6590658138264,43.15904778907479,61523,"430 Mount Read Blvd, Rochester, NY, 14611",2016,2,425,2016-02-22T04:25:00.000Z,2016,2,425,2016-02-22T04:25:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Gas Station,43.1590773,-77.6590959
7074,-77.6439974284083,43.204696663193104,61532,"183 Christian Ave, Rochester, NY, 14615",2016,2,2000,2016-02-21T20:00:00.000Z,2016,2,2115,2016-02-21T21:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.2046787,-77.6439766
7075,-77.6354589479886,43.1300216631311,61568,"1000 Genesee St, Rochester, NY, 14611",2016,12,1000,2016-12-06T10:00:00.000Z,2016,12,1200,2016-12-06T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Hotel/Motel,43.1299293,-77.6354027
7076,-77.6354589479886,43.1300216631311,61569,"1000 Genesee St, Rochester, NY, 14611",2016,11,2200,2016-11-03T22:00:00.000Z,2016,11,730,2016-11-04T07:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1299293,-77.6354027
7077,-77.6354589479886,43.1300216631311,61570,"1000 Genesee St, Rochester, NY, 14611",2016,6,145,2016-06-09T01:45:00.000Z,2016,6,145,2016-06-09T01:45:00.000Z,F,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,* No Weapon Specified *,All Other Larcenies,Hotel/Motel,43.1299293,-77.6354027
7078,-77.63950322032541,43.1329390220269,61573,"100 Millbank St, Rochester, NY, 14619",2016,9,400,2016-09-14T04:00:00.000Z,2016,9,1700,2016-09-21T17:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1328998,-77.63946320000001
7079,-77.57504135686841,43.1463485847272,61633,"171 Brunswick St, Rochester, NY, 14607",2016,11,2000,2016-11-23T20:00:00.000Z,2016,11,1000,2016-11-24T10:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1463195,-77.5751286
7080,-77.60320912937101,43.142805135571,61637,"330 Gregory St, Rochester, NY, 14620",2016,11,1,2016-11-09T00:01:00.000Z,2016,11,255,2016-11-09T02:55:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1427458,-77.60308650000002
7081,-77.6453546312862,43.184597728044395,61691,"174 Dove St, Rochester, NY, 14613",2016,12,2300,2016-12-26T23:00:00.000Z,2016,12,1000,2016-12-27T10:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1845889,-77.6453124
7082,-77.651930650943,43.144754951533606,61712,"100 Salina St, Rochester, NY, 14619",2016,7,1200,2016-07-06T12:00:00.000Z,2016,7,1200,2016-07-06T12:00:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.144771,-77.65188979999999
